fert_dummy,ofert_rep_yn,iofert_rep_yn,pest_yn,quant_ofert,quant_iofert,quant_pest
0.035149500701808035,0.03185468106006462,0.004687785087215706,0.0310827563098485,28.970794950008838,0.545447532212273,0.2114874364650932
0.04450615458613506,0.03991041258058505,0.005998706217765464,0.030871033534733625,22.016647681856696,0.3326762074592943,0.11142643179130235
0.03808257615797043,0.030831291852886564,0.008048600283406232,0.03774529869851184,18.413015266002375,0.06634489486628295,0.0636752111319645
0.031167508150760748,0.02092770366403218,0.010488181857635333,0.036133128034986105,10.664470841457685,0.27631752978000734,0.08420496526042247
