fert_yn,npk_yn,urea_yn,comp_manure_yn,other_yn,ofert_yn,iofert_yn,npk_quant,urea_quant,comp_manure_quant,other_quant,total_quant,area,npk_usage,urea_usage,comp_manure_usage,other_usage,total_usage,year
0.45813836981440303,0.3157938929081752,0.1593702671946218,0.03969788848677727,0.012272844504852333,0.03969788848677727,0.4123022581194447,763168784.241211,346362022.84118664,78004668.5432129,13538181.825439457,1201073657.45105,14684121.346715258,51.972383380768434,23.587521150434075,5.312178148177864,0.9219606339243348,81.7940433133047,2010
0.4536176136350857,0.32167886814312696,0.1720995296754992,0.04588475690620252,0.008146591478064565,0.04588475690620252,0.4146727007817771,1973769849.4200912,512566892.6109407,4567290780.229496,19527731.39697267,7073155253.6575,12824764.228264077,153.90301250686267,39.96696418646913,356.1305844643751,1.522658120602026,551.52321927830894,2012
0.5526891058820927,0.35337103588986285,0.22072646410959607,2.489368011163532e-4,0.01051679170233886,2.489368011163532e-4,0.424873328114839,727176121.849477,354098846.17316103,519543.105,16254266.4607,1098048777.5883381,12775011.747473033,56.921757586118574,27.718083800839064,0.04066869880591448,1.2723484550936075,85.95285854085716,2015
