country,year,fert,urea,dap,organic_fert_dummy,inorganic_fert_dummy,fert_dummy,prevention,pest,herb,fung
Ethiopia,2011,0.7985326799915079,0.3933533441232178,0.5193803969242212,0.6578813617295546,0.5524395158508656,0.7985326799915079,0.37747036972763387,0.08524878903049969,0.2733823436989251,0.03460332432913165
Ethiopia,2013,0.8288964732242629,0.47219675781106035,0.570722992830706,0.6640816742762775,0.6068739462273587,0.8288964732242629,0.3952448123236303,0.09898081994146614,0.29586548745126734,0.028466720680581332
Ethiopia,2015,0.8326845085711844,0.4805579024471312,0.44493383638783673,0.6729877695635476,0.575801399092068,0.8326845085711844,0.42461962570481104,0.12397298412457256,0.3454413475581882,0.05598327059837534
